geoid,st,cnty,state,county,All Renter Households,All Cost-Burdened Renter Households,% All Renter Households Cost-Burdened,All Severely Cost-Burdened Renter Households,% All Renter Households Severely Cost-Burdened,ELI Renter Households,ELI Cost-Burdened Renter Households,% ELI Renter Households Cost-Burdened,ELI Severely Cost-Burdened Renter Households,% ELI Renter Households Severely Cost-Burdened,VLI Renter Households,VLI Cost-Burdened Renter Households,% VLI Renter Households Cost-Burdened,VLI Severely Cost-Burdened Renter Households,% VLI Renter Households Severely Cost-Burdened,LI Renter Households,LI Cost-Burdened Renter Households,% LI Renter Households Cost-Burdened,LI Severely Cost-Burdened Renter Households,% LI Renter Households Severely Cost-Burdened,NLI Renter Households,NLI Cost-Burdened Renter Households,% NLI Renter Households Cost-Burdened,NLI Severely Cost-Burdened Renter Households,% NLI Renter Households Severely Cost-Burdened,Renter Households At or Below 30% HAMFI (ELI),Units Affordable At or Below 30% HAMFI (ELI),Deficit or Surplus of Units Affordable At or Below 30% HAMFI (ELI),Affordable Units per 100 Households At or Below 30% HAMFI (ELI),Affordable and Available Units At or Below 30% HAMFI (ELI),Deficit or Surplus of Units Affordable and Available At or Below 30% HAMFI (ELI),Affordable and Available Units per 100 Households At or Below 30% HAMFI (ELI),Renter Households At or Below 50% HAMFI (VLI),Units Affordable At or Below 50% HAMFI (VLI),Deficit or Surplus of Units Affordable At or Below 50% HAMFI (VLI),Affordable Units per 100 Households At or Below 50% HAMFI (VLI),Affordable and Available Units At or Below 50% HAMFI (VLI),Deficit or Surplus of Units Affordable and Available At or Below 50% HAMFI (VLI),Affordable and Available Units per 100 Households At or Below 50% HAMFI (VLI),Renter Households At or Below 80% HAMFI (LI),Units Affordable to LI Renter Households,Deficit or Surplus of Units Affordable to LI Renter Households,Units Affordable to LI Renter Households per 100 LI Renter Households,Units Affordable and Available to LI Renter Households,Deficit or Surplus of Units Affordable and Available to LI Renter Households,Units Affordable and Available to LI Renter Households per 100 LI Renter Households,FMR_0BR,FMR_1BR,FMR_2BR,FMR_3BR,FMR_4BR,state_clean,2020 Weighted RS Means Index,Ratio of State Costs to National Avg. of State Avgs.
0500000US35029,35,29,New Mexico,Luna County,3345,1550,0.463378176,720,0.215246637,1140,890,0.780701754,560,0.49122807,700,490,0.7,125,0.178571429,495,140,0.282828283,35,0.070707071,1010,30,0.02970297,0,0.0,1140,1165,25,1.021929825,655,-485,57.45614035,1840,2290,450,124.4565217,1505,-335,81.79347826,2335,3155,820,135.117773,2350,15,100.6423983,,,,,,new mexico,0.847,0.898
0500000US35031,35,31,New Mexico,McKinley County,6105,1984,0.324979525,1219,0.1996724,1765,1270,0.719546742,1045,0.592067989,745,375,0.503355705,170,0.228187919,640,124,0.19375,4,0.00625,2955,215,0.072758037,0,0.0,1765,1540,-225,0.872521246,945,-820,53.54107649,2510,2840,330,113.1474104,1840,-670,73.30677291,3150,5185,2035,164.6031746,2845,-305,90.31746032,,,,,,new mexico,0.847,0.898
0500000US35033,35,33,New Mexico,Mora County,230,57,0.247826087,8,0.034782609,15,8,0.533333333,8,0.533333333,80,35,0.4375,0,0.0,15,10,0.666666667,0,0.0,115,4,0.034782609,0,0.0,15,95,80,6.333333333,4,-11,26.66666667,95,135,40,142.1052632,64,-31,67.36842105,110,225,115,204.5454545,112,2,101.8181818,,,,,,new mexico,0.847,0.898
0500000US35035,35,35,New Mexico,Otero County,8150,3510,0.430674847,1525,0.187116564,1230,965,0.784552846,860,0.699186992,1535,1300,0.846905537,560,0.364820847,1905,895,0.469816273,95,0.049868766,3475,350,0.100719424,10,0.002877698,1230,1135,-95,0.922764228,530,-700,43.08943089,2765,3490,725,126.2206148,2210,-555,79.92766727,4670,6930,2260,148.3940043,4580,-90,98.07280514,,,,,,new mexico,0.847,0.898
0500000US35037,35,37,New Mexico,Quay County,1080,370,0.342592593,160,0.148148148,160,130,0.8125,90,0.5625,295,135,0.457627119,55,0.186440678,385,105,0.272727273,15,0.038961039,240,0,0.0,0,0.0,160,355,195,2.21875,80,-80,50.0,455,770,315,169.2307692,440,-15,96.7032967,840,1110,270,132.1428571,890,50,105.952381,,,,,,new mexico,0.847,0.898
0500000US35039,35,39,New Mexico,Rio Arriba County,2950,845,0.286440678,545,0.184745763,630,455,0.722222222,420,0.666666667,540,275,0.509259259,110,0.203703704,480,85,0.177083333,15,0.03125,1300,30,0.023076923,0,0.0,630,1140,510,1.80952381,300,-330,47.61904762,1170,1865,695,159.4017094,905,-265,77.35042735,1650,2635,985,159.6969697,1660,10,100.6060606,,,,,,new mexico,0.847,0.898
0500000US35041,35,41,New Mexico,Roosevelt County,2815,1094,0.388632327,570,0.202486679,490,415,0.846938776,365,0.744897959,540,440,0.814814815,205,0.37962963,500,185,0.37,0,0.0,1290,54,0.041860465,0,0.0,490,579,89,1.181632653,134,-356,27.34693878,1030,1434,404,139.223301,704,-326,68.34951456,1530,2669,1139,174.4444444,1744,214,113.9869281,,,,,,new mexico,0.847,0.898
0500000US35043,35,43,New Mexico,Sandoval County,11020,4400,0.399274047,2020,0.183303085,1870,1160,0.620320856,1120,0.598930481,1390,1160,0.834532374,575,0.413669065,2565,1525,0.59454191,260,0.101364522,5195,555,0.106833494,65,0.012512031,1870,1700,-170,0.909090909,690,-1180,36.89839572,3260,2825,-435,86.65644172,1460,-1800,44.78527607,5825,9310,3485,159.8283262,5565,-260,95.53648069,,,,,,new mexico,0.847,0.898
0500000US35045,35,45,New Mexico,San Juan County,11910,4770,0.400503778,2715,0.227959698,2310,1840,0.796536797,1690,0.731601732,2040,1365,0.669117647,680,0.333333333,2810,1335,0.475088968,345,0.122775801,4755,230,0.048370137,0,0.0,2310,2060,-250,0.891774892,895,-1415,38.74458874,4350,4275,-75,98.27586207,2400,-1950,55.17241379,7160,10450,3290,145.9497207,7280,120,101.6759777,,,,,,new mexico,0.847,0.898
0500000US35047,35,47,New Mexico,San Miguel County,3320,1409,0.42439759,795,0.239457831,1065,755,0.708920188,545,0.511737089,675,320,0.474074074,205,0.303703704,675,330,0.488888889,45,0.066666667,905,4,0.00441989,0,0.0,1065,985,-80,0.924882629,565,-500,53.05164319,1740,1910,170,109.7701149,1290,-450,74.13793103,2415,3235,820,133.9544513,2455,40,101.6563147,,,,,,new mexico,0.847,0.898
0500000US35049,35,49,New Mexico,Santa Fe County,18880,8000,0.423728814,4295,0.227489407,3395,2750,0.810014728,2440,0.718703976,2780,1935,0.696043165,1170,0.420863309,3975,2265,0.569811321,555,0.139622642,8735,1050,0.120206068,130,0.014882656,3395,3230,-165,0.951399116,1125,-2270,33.13696613,6175,5465,-710,88.50202429,3080,-3095,49.87854251,10150,13645,3495,134.4334975,8875,-1275,87.43842365,,,,,,new mexico,0.847,0.898
0500000US35051,35,51,New Mexico,Sierra County,1285,424,0.329961089,169,0.13151751,315,194,0.615873016,124,0.393650794,240,140,0.583333333,45,0.1875,215,55,0.255813953,0,0.0,515,35,0.067961165,0,0.0,315,505,190,1.603174603,185,-130,58.73015873,555,910,355,163.963964,480,-75,86.48648649,770,1325,555,172.0779221,865,95,112.3376623,,,,,,new mexico,0.847,0.898
0500000US35053,35,53,New Mexico,Socorro County,1075,374,0.347906977,160,0.148837209,300,210,0.7,115,0.383333333,215,60,0.279069767,30,0.139534884,250,75,0.3,15,0.06,310,29,0.093548387,0,0.0,300,245,-55,0.816666667,175,-125,58.33333333,515,685,170,133.0097087,544,29,105.631068,765,1145,380,149.6732026,939,174,122.745098,,,,,,new mexico,0.847,0.898
0500000US35055,35,55,New Mexico,Taos County,2580,1094,0.424031008,499,0.193410853,270,200,0.740740741,130,0.481481481,495,385,0.777777778,240,0.484848485,400,290,0.725,125,0.3125,1420,219,0.154225352,4,0.002816901,270,645,375,2.388888889,260,-10,96.2962963,765,1080,315,141.1764706,600,-165,78.43137255,1165,2380,1215,204.2918455,1520,355,130.472103,,,,,,new mexico,0.847,0.898
0500000US35057,35,57,New Mexico,Torrance County,905,323,0.356906077,189,0.208839779,225,189,0.84,185,0.822222222,250,79,0.316,4,0.016,140,40,0.285714286,0,0.0,285,15,0.052631579,0,0.0,225,395,170,1.755555556,80,-145,35.55555556,475,700,225,147.3684211,410,-65,86.31578947,615,895,280,145.5284553,625,10,101.6260163,,,,,,new mexico,0.847,0.898
0500000US35059,35,59,New Mexico,Union County,385,107,0.277922078,58,0.150649351,100,54,0.54,54,0.54,100,49,0.49,4,0.04,80,4,0.05,0,0.0,100,0,0.0,0,0.0,100,225,125,2.25,100,0,100.0,200,350,150,175.0,199,-1,99.5,280,380,100,135.7142857,283,3,101.0714286,,,,,,new mexico,0.847,0.898
0500000US35061,35,61,New Mexico,Valencia County,4630,1685,0.363930886,840,0.181425486,1185,920,0.776371308,695,0.58649789,825,615,0.745454545,130,0.157575758,555,120,0.216216216,15,0.027027027,2065,30,0.014527845,0,0.0,1185,1385,200,1.168776371,745,-440,62.86919831,2010,3060,1050,152.238806,1810,-200,90.04975124,2565,4565,2000,177.9727096,2840,275,110.7212476,,,,,,new mexico,0.847,0.898
0500000US36001,36,1,New York,Albany County,55850,23614,0.422811101,12514,0.224064458,15005,13075,0.871376208,10620,0.707764079,9025,6475,0.717451524,1585,0.175623269,11815,3395,0.287346593,260,0.022005925,20010,669,0.033433283,49,0.002448776,15005,8305,-6700,0.553482173,5095,-9910,33.95534822,24030,28950,4920,120.474407,16750,-7280,69.704536,35845,52715,16870,147.0637467,36155,310,100.8648347,,,,,,new york,1.219,1.293
0500000US36003,36,3,New York,Allegany County,3170,1218,0.384227129,639,0.201577287,1010,765,0.757425743,580,0.574257426,560,330,0.589285714,55,0.098214286,560,109,0.194642857,4,0.007142857,1040,14,0.013461538,0,0.0,1010,945,-65,0.935643564,555,-455,54.95049505,1570,2810,1240,178.9808917,1665,95,106.0509554,2130,3369,1239,158.1690141,2379,249,111.6901408,,,,,,new york,1.219,1.293
0500000US36005,36,5,New York,Bronx County,417895,241250,0.577298125,143015,0.342227114,183160,155455,0.848738808,123525,0.674410352,79920,57720,0.722222222,18030,0.225600601,79305,25965,0.327406847,1365,0.01721203,75515,2110,0.027941469,95,0.001258028,183160,95550,-87610,0.521675038,71515,-111645,39.04509718,263080,197715,-65365,75.15394557,147655,-115425,56.12551315,342385,393110,50725,114.8151934,328195,-14190,95.85554274,,,,,,new york,1.219,1.293
0500000US36007,36,7,New York,Broome County,28375,13975,0.492511013,8125,0.286343612,8600,7635,0.887790698,6520,0.758139535,5455,4165,0.763519707,1230,0.22548121,5280,1705,0.322916667,220,0.041666667,9045,470,0.05196241,155,0.01713654,8600,5085,-3515,0.59127907,2695,-5905,31.3372093,14055,16220,2165,115.4037709,10225,-3830,72.74991106,19335,27775,8440,143.6514094,19965,630,103.2583398,,,,,,new york,1.219,1.293
0500000US36009,36,9,New York,Cattaraugus County,8595,3658,0.425596277,1839,0.213961606,2610,2045,0.783524904,1570,0.601532567,1850,1235,0.667567568,250,0.135135135,1785,320,0.179271709,15,0.008403361,2355,58,0.02462845,4,0.001698514,2610,2435,-175,0.932950192,1415,-1195,54.21455939,4460,7060,2600,158.2959641,4230,-230,94.84304933,6245,8820,2575,141.2329864,6590,345,105.5244195,,,,,,new york,1.219,1.293
0500000US36011,36,11,New York,Cayuga County,9035,3805,0.421140011,1710,0.189263973,2205,1690,0.766439909,1380,0.62585034,2405,1570,0.652806653,275,0.114345114,1830,485,0.265027322,40,0.021857923,2590,60,0.023166023,15,0.005791506,2205,2040,-165,0.925170068,895,-1310,40.58956916,4610,6125,1515,132.8633406,3505,-1105,76.03036876,6440,8730,2290,135.5590062,6300,-140,97.82608696,,,,,,new york,1.219,1.293
0500000US36013,36,13,New York,Chautauqua County,16535,8030,0.485636529,4575,0.276685818,5130,4405,0.858674464,3845,0.749512671,3785,2690,0.710700132,525,0.138705416,3490,780,0.223495702,140,0.040114613,4130,155,0.037530266,65,0.015738499,5130,3260,-1870,0.635477583,1530,-3600,29.8245614,8915,12820,3905,143.8025799,7665,-1250,85.97868761,12405,16075,3670,129.5848448,12305,-100,99.19387344,,,,,,new york,1.219,1.293
0500000US36015,36,15,New York,Chemung County,10870,5395,0.496320147,2905,0.26724931,2985,2705,0.906197655,2330,0.780569514,1750,1345,0.768571429,440,0.251428571,2285,1010,0.442013129,105,0.04595186,3850,335,0.087012987,30,0.007792208,2985,1350,-1635,0.452261307,845,-2140,28.30820771,4735,5195,460,109.7148891,3335,-1400,70.43294615,7020,10370,3350,147.7207977,7195,175,102.4928775,,,,,,new york,1.219,1.293
0500000US36017,36,17,New York,Chenango County,4690,1924,0.410234542,784,0.167164179,1130,815,0.721238938,555,0.491150442,915,670,0.732240437,175,0.191256831,1265,415,0.328063241,50,0.039525692,1380,24,0.017391304,4,0.002898551,1130,985,-145,0.871681416,425,-705,37.61061947,2045,3115,1070,152.3227384,1650,-395,80.68459658,3310,4635,1325,140.0302115,3285,-25,99.24471299,,,,,,new york,1.219,1.293
0500000US36019,36,19,New York,Clinton County,10265,3975,0.387238188,2130,0.207501218,2540,2080,0.818897638,1785,0.702755906,1780,1215,0.68258427,320,0.179775281,2080,540,0.259615385,25,0.012019231,3865,140,0.03622251,0,0.0,2540,1625,-915,0.63976378,815,-1725,32.08661417,4320,5280,960,122.2222222,3130,-1190,72.4537037,6400,9655,3255,150.859375,6380,-20,99.6875,,,,,,new york,1.219,1.293
0500000US36021,36,21,New York,Columbia County,6835,2870,0.419897586,1820,0.266276518,1550,1310,0.84516129,1220,0.787096774,1355,965,0.712177122,510,0.376383764,1400,470,0.335714286,80,0.057142857,2535,125,0.049309665,10,0.003944773,1550,1305,-245,0.841935484,380,-1170,24.51612903,2905,3145,240,108.2616179,1570,-1335,54.04475043,4305,6090,1785,141.4634146,4040,-265,93.84436702,,,,,,new york,1.219,1.293
0500000US36023,36,23,New York,Cortland County,5965,2445,0.409891031,1305,0.218776194,1320,1170,0.886363636,1060,0.803030303,1155,760,0.658008658,195,0.168831169,1270,415,0.326771654,10,0.007874016,2220,100,0.045045045,40,0.018018018,1320,955,-365,0.723484848,355,-965,26.89393939,2475,3045,570,123.030303,1705,-770,68.88888889,3745,5655,1910,151.0013351,3670,-75,97.99732977,,,,,,new york,1.219,1.293
0500000US36025,36,25,New York,Delaware County,4435,1809,0.40789177,1059,0.238782413,1220,1005,0.823770492,810,0.663934426,950,640,0.673684211,235,0.247368421,865,130,0.150289017,10,0.011560694,1395,34,0.02437276,4,0.002867384,1220,1235,15,1.012295082,485,-735,39.75409836,2170,3145,975,144.9308756,1695,-475,78.11059908,3035,4420,1385,145.6342669,3125,90,102.9654036,,,,,,new york,1.219,1.293
0500000US36027,36,27,New York,Dutchess County,34780,17065,0.490655549,9415,0.270701553,9270,7980,0.860841424,7090,0.764832794,5775,4385,0.759307359,1770,0.306493506,7660,3895,0.50848564,530,0.069190601,12080,805,0.066639073,25,0.002069536,9270,4670,-4600,0.50377562,2395,-6875,25.8360302,15045,13155,-1890,87.43768694,8325,-6720,55.33399801,22705,30550,7845,134.5518608,21795,-910,95.99207223,,,,,,new york,1.219,1.293
0500000US36029,36,29,New York,Erie County,140340,65605,0.467471854,37545,0.267528858,40305,35160,0.872348344,29590,0.73415209,25885,19060,0.736333784,6215,0.240100444,27870,9030,0.324004306,1250,0.044851094,46280,2355,0.050885912,490,0.010587727,40305,24450,-15855,0.606624488,12555,-27750,31.14998139,66190,82890,16700,125.2303973,47965,-18225,72.46562925,94060,129390,35330,137.5611312,90160,-3900,95.8537104,,,,,,new york,1.219,1.293
0500000US36031,36,31,New York,Essex County,3675,1520,0.413605442,665,0.180952381,760,595,0.782894737,485,0.638157895,715,535,0.748251748,135,0.188811189,950,320,0.336842105,45,0.047368421,1250,70,0.056,0,0.0,760,749,-11,0.985526316,234,-526,30.78947368,1475,1959,484,132.8135593,974,-501,66.03389831,2425,3469,1044,143.0515464,2419,-6,99.75257732,,,,,,new york,1.219,1.293
0500000US36033,36,33,New York,Franklin County,5360,2285,0.42630597,1415,0.263992537,1825,1395,0.764383562,1225,0.671232877,1005,640,0.63681592,170,0.169154229,970,215,0.221649485,20,0.020618557,1560,35,0.022435897,0,0.0,1825,1375,-450,0.753424658,680,-1145,37.26027397,2830,4010,1180,141.6961131,2465,-365,87.1024735,3800,5360,1560,141.0526316,3910,110,102.8947368,576.0,704.0,776.0,976.0,1071.0,new york,1.219,1.293
0500000US36035,36,35,New York,Fulton County,6745,2729,0.404595997,1335,0.197924388,1565,1235,0.78913738,1095,0.699680511,1765,1080,0.611898017,240,0.135977337,1375,410,0.298181818,0,0.0,2040,4,0.001960784,0,0.0,1565,1475,-90,0.942492013,480,-1085,30.67092652,3330,4185,855,125.6756757,2555,-775,76.72672673,4705,6655,1950,141.445271,4780,75,101.5940489,,,,,,new york,1.219,1.293
0500000US36037,36,37,New York,Genesee County,6705,2634,0.392841163,1404,0.209395973,1820,1425,0.782967033,1305,0.717032967,1090,815,0.747706422,95,0.087155963,1950,369,0.189230769,4,0.002051282,1845,25,0.013550136,0,0.0,1820,1230,-590,0.675824176,640,-1180,35.16483516,2910,4630,1720,159.1065292,2275,-635,78.17869416,4860,6585,1725,135.4938272,4785,-75,98.45679012,,,,,,new york,1.219,1.293
0500000US36039,36,39,New York,Greene County,4015,1945,0.484433375,1055,0.262764633,1215,925,0.761316872,855,0.703703704,550,430,0.781818182,175,0.318181818,845,465,0.550295858,25,0.029585799,1405,125,0.088967972,0,0.0,1215,694,-521,0.571193416,399,-816,32.83950617,1765,1419,-346,80.39660057,904,-861,51.21813031,2610,3499,889,134.0613027,2489,-121,95.36398467,863.0,869.0,1140.0,1367.0,1509.0,new york,1.219,1.293
0500000US36041,36,41,New York,Hamilton County,195,73,0.374358974,59,0.302564103,45,40,0.888888889,40,0.888888889,50,19,0.38,15,0.3,25,14,0.56,4,0.16,80,0,0.0,0,0.0,45,75,30,1.666666667,14,-31,31.11111111,95,150,55,157.8947368,79,-16,83.15789474,120,224,104,186.6666667,147,27,122.5,,,,,,new york,1.219,1.293
0500000US36043,36,43,New York,Herkimer County,6170,2105,0.341166937,1005,0.162884927,1490,1110,0.744966443,745,0.5,1530,755,0.493464052,260,0.169934641,1245,240,0.192771084,0,0.0,1910,0,0.0,0,0.0,1490,1715,225,1.151006711,685,-805,45.97315436,3020,4840,1820,160.2649007,2630,-390,87.08609272,4265,5905,1640,138.4525205,4215,-50,98.82766706,,,,,,new york,1.219,1.293
0500000US36045,36,45,New York,Jefferson County,20395,8950,0.438833047,3955,0.193920078,3795,2990,0.787878788,2460,0.648221344,3115,2215,0.711075441,1140,0.365971108,4610,2775,0.601952278,340,0.073752711,8875,970,0.109295775,15,0.001690141,3795,2935,-860,0.773386034,1495,-2300,39.39393939,6910,6720,-190,97.25036179,4060,-2850,58.75542692,11520,17100,5580,148.4375,11180,-340,97.04861111,1024.0,1155.0,1266.0,1583.0,1801.0,new york,1.219,1.293
0500000US36047,36,47,New York,Kings County,682805,343935,0.503708965,197205,0.288815987,221050,187965,0.85032798,154000,0.69667496,104355,77890,0.746394519,31985,0.306501845,114140,51700,0.452952514,9660,0.084632907,243255,26380,0.10844587,1560,0.006413023,221050,122570,-98480,0.554489934,85955,-135095,38.88486768,325405,248590,-76815,76.39403205,177820,-147585,54.64574914,439545,514645,75100,117.0858501,394710,-44835,89.79967921,,,,,,new york,1.219,1.293
0500000US36049,36,49,New York,Lewis County,1850,693,0.374594595,350,0.189189189,435,355,0.816091954,290,0.666666667,350,215,0.614285714,40,0.114285714,370,115,0.310810811,20,0.054054054,690,8,0.011594203,0,0.0,435,445,10,1.022988506,155,-280,35.63218391,785,1330,545,169.4267516,695,-90,88.53503185,1155,1905,750,164.9350649,1245,90,107.7922078,,,,,,new york,1.219,1.293
0500000US36051,36,51,New York,Livingston County,5690,2825,0.496485062,1525,0.26801406,1770,1640,0.926553672,1345,0.759887006,1080,770,0.712962963,160,0.148148148,1610,415,0.257763975,20,0.01242236,1230,0,0.0,0,0.0,1770,1060,-710,0.598870056,515,-1255,29.0960452,2850,3905,1055,137.0175439,2280,-570,80.0,4460,5390,930,120.8520179,4315,-145,96.74887892,,,,,,new york,1.219,1.293
0500000US36053,36,53,New York,Madison County,5485,2039,0.371741112,1245,0.22698268,1735,1325,0.763688761,1090,0.628242075,950,490,0.515789474,135,0.142105263,1120,210,0.1875,20,0.017857143,1685,14,0.008308605,0,0.0,1735,1580,-155,0.910662824,850,-885,48.99135447,2685,4160,1475,154.9348231,2310,-375,86.03351955,3805,5580,1775,146.6491459,3950,145,103.8107753,1030.0,1136.0,1310.0,1690.0,2109.0,new york,1.219,1.293
0500000US36055,36,55,New York,Monroe County,113215,56050,0.495075741,32090,0.283443007,32795,28635,0.873151395,24315,0.741423998,20505,16170,0.788588149,6205,0.30260912,22250,8925,0.401123596,1265,0.056853933,37665,2320,0.061595646,305,0.008097703,32795,14215,-18580,0.433450221,9100,-23695,27.74813234,53300,49665,-3635,93.18011257,33290,-20010,62.45778612,75550,104725,29175,138.6168101,74730,-820,98.91462608,576.0,619.0,776.0,1079.0,1254.0,new york,1.219,1.293
0500000US36057,36,57,New York,Montgomery County,5740,2775,0.483449477,1465,0.255226481,1655,1465,0.885196375,1290,0.779456193,1180,890,0.754237288,175,0.148305085,1315,390,0.296577947,0,0.0,1595,30,0.018808777,0,0.0,1655,990,-665,0.598187311,445,-1210,26.88821752,2835,3725,890,131.3932981,2170,-665,76.54320988,4150,5820,1670,140.2409639,4300,150,103.6144578,860.0,870.0,1016.0,1304.0,1537.0,new york,1.219,1.293
0500000US36059,36,59,New York,Nassau County,83210,42525,0.511056363,24340,0.292512919,23770,19815,0.833613799,16980,0.714345814,13840,10630,0.768063584,5205,0.376083815,11060,6255,0.565551537,1600,0.144665461,34535,5825,0.168669466,555,0.016070653,23770,14245,-9525,0.599284813,8185,-15585,34.43416071,37610,26925,-10685,71.59000266,17075,-20535,45.40015953,48670,49470,800,101.643723,35035,-13635,71.98479556,,,,,,new york,1.219,1.293
0500000US36061,36,61,New York,New York County,578095,255210,0.441467233,139535,0.241370363,148480,123830,0.833984375,96855,0.652310075,61390,40970,0.667372536,21595,0.351767389,76440,39400,0.515436944,14185,0.185570382,291780,51010,0.174823497,6900,0.023647954,148480,99240,-49240,0.668372845,64865,-83615,43.68601832,209870,195755,-14115,93.27440797,131220,-78650,62.52441988,286310,311975,25665,108.9640599,227840,-58470,79.5780797,,,,,,new york,1.219,1.293
0500000US36063,36,63,New York,Niagara County,25305,10975,0.433708753,5900,0.233155503,8005,6655,0.831355403,5265,0.657713929,5335,3225,0.604498594,495,0.092783505,5520,835,0.151268116,20,0.003623188,6445,260,0.04034135,120,0.018619085,8005,6570,-1435,0.820737039,3840,-4165,47.97001874,13340,20600,7260,154.4227886,12475,-865,93.51574213,18860,25470,6610,135.04772,19685,825,104.3743372,,,,,,new york,1.219,1.293
0500000US36065,36,65,New York,Oneida County,28720,12260,0.426880223,6965,0.242513928,7730,6490,0.839586028,5290,0.684346701,5825,4155,0.713304721,1405,0.241201717,5395,1200,0.222428174,200,0.037071362,9765,415,0.04249872,70,0.007168459,7730,5560,-2170,0.71927555,2945,-4785,38.09831824,13555,18820,5265,138.8417558,11255,-2300,83.03209148,18950,27990,9040,147.7044855,19375,425,102.2427441,,,,,,new york,1.219,1.293
0500000US36067,36,67,New York,Onondaga County,66175,31155,0.470797129,18325,0.276917265,19605,16775,0.855649069,14455,0.73731191,11940,8765,0.734087102,3150,0.263819095,13825,4560,0.329837251,530,0.038336347,20805,1055,0.050708964,190,0.00913242,19605,10625,-8980,0.541953583,6340,-13265,32.33868911,31545,36295,4750,115.0578539,23310,-8235,73.89443652,45370,64395,19025,141.9329954,46835,1465,103.229006,,,,,,new york,1.219,1.293
0500000US36069,36,69,New York,Ontario County,12450,5780,0.464257028,2725,0.218875502,2585,2385,0.922630561,1905,0.736943907,2505,2015,0.804391218,675,0.269461078,2830,1135,0.401060071,120,0.042402827,4535,245,0.054024256,25,0.005512679,2585,1335,-1250,0.516441006,700,-1885,27.07930368,5090,6030,940,118.4675835,3490,-1600,68.56581532,7920,11435,3515,144.3813131,7835,-85,98.92676768,,,,,,new york,1.219,1.293
0500000US36071,36,71,New York,Orange County,41345,22010,0.53234974,12275,0.296892006,12350,10985,0.889473684,9550,0.773279352,7515,5970,0.794411178,2325,0.309381238,8245,3940,0.477865373,400,0.048514251,13235,1115,0.084246317,0,0.0,12350,4810,-7540,0.389473684,3020,-9330,24.4534413,19865,14685,-5180,73.92398691,10135,-9730,51.01938082,28110,35960,7850,127.926005,26410,-1700,93.95233013,,,,,,new york,1.219,1.293
0500000US36073,36,73,New York,Orleans County,4140,1705,0.411835749,1230,0.297101449,1320,1080,0.818181818,1045,0.791666667,710,450,0.633802817,120,0.169014085,860,110,0.127906977,20,0.023255814,1250,65,0.052,45,0.036,1320,820,-500,0.621212121,360,-960,27.27272727,2030,3430,1400,168.9655172,1865,-165,91.87192118,2890,4015,1125,138.9273356,2850,-40,98.61591696,,,,,,new york,1.219,1.293
0500000US36075,36,75,New York,Oswego County,12240,5374,0.439052288,3199,0.261356209,3720,3155,0.84811828,2585,0.694892473,2730,1750,0.641025641,610,0.223443223,2235,434,0.194183445,4,0.001789709,3560,35,0.009831461,0,0.0,3720,2550,-1170,0.685483871,1095,-2625,29.43548387,6450,8425,1975,130.620155,4845,-1605,75.11627907,8685,12120,3435,139.5509499,8730,45,100.5181347,,,,,,new york,1.219,1.293
0500000US36077,36,77,New York,Otsego County,5880,2459,0.418197279,1254,0.213265306,1275,1120,0.878431373,965,0.756862745,1060,880,0.830188679,245,0.231132075,1025,335,0.326829268,25,0.024390244,2520,124,0.049206349,19,0.007539683,1275,810,-465,0.635294118,300,-975,23.52941176,2335,3100,765,132.7623126,1690,-645,72.37687366,3360,5805,2445,172.7678571,3680,320,109.5238095,,,,,,new york,1.219,1.293
